

CreateMeshBuilder
AddVertex,0.7200,0,23.5836,
AddVertex,0.8700,0,24.7767,
AddVertex,0.7950,0,24.7864,
AddFace,0,2,1,
GenerateNormals,
LoadTexture,railtop.png
SetTextureCoordinates,0,0,1,
SetTextureCoordinates,1,0,0,
SetTextureCoordinates,2,0.5,0,
SetColor,40,40,40


CreateMeshBuilder
AddVertex,0.7950,0,24.7864,
AddVertex,0.7200,0,24.7864,
AddVertex,0.7200,0,23.5836,
AddFace,0,2,1,
GenerateNormals,
LoadTexture,railtop.png
SetTextureCoordinates,0,0.5,0,
SetTextureCoordinates,1,0.9,0,
SetTextureCoordinates,2,0.9,1,
SetColor,40,40,40


CreateMeshBuilder
AddVertex,0.8100,0,24.7767,
AddVertex,0.8700,0,24.7767,
AddVertex,0.8520,0,25.105,
AddVertex,0.9120,0,25.1,
AddFace,2,3,1,0,
GenerateNormals,
LoadTexture,railtop.png
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,0,1,
SetTextureCoordinates,3,1,1,
SetColor,40,40,40


CreateMeshBuilder
AddVertex,0.7800,0,24.7864,
AddVertex,0.7200,0,24.7864,
AddVertex,0.7800,0,25.1,
AddVertex,0.7200,0,25.1,
AddFace,0,1,3,2,
GenerateNormals,
LoadTexture,railtop.png
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,0,1,
SetTextureCoordinates,3,1,1,
SetColor,40,40,40


CreateMeshBuilder
AddVertex,0.7200,0,0.0000,
AddVertex,0.7800,0,0.0000,
AddVertex,0.7200,0,2.5000,
AddVertex,0.7800,0,2.5000,
AddVertex,0.7200,0,5.0000,
AddVertex,0.7800,0,5.0000,
AddVertex,0.7200,0,7.5000,
AddVertex,0.7800,0,7.5000,
AddVertex,0.7200,0,10.0000,
AddVertex,0.7800,0,10.0000,
AddVertex,0.7200,0,12.5000,
AddVertex,0.7800,0,12.5000,
AddVertex,0.7200,0,15.0000,
AddVertex,0.7800,0,15.0000,
AddVertex,0.7200,0,17.5000,
AddVertex,0.7800,0,17.5000,
AddVertex,0.7200,0,20.0000,
AddVertex,0.7800,0,20.0000,
AddVertex,0.7200,0,22.5000,
AddVertex,0.7800,0,22.5000,
AddVertex,0.7200,0,23.1690,
AddVertex,0.7800,0,23.1654,
AddFace,2,3,1,0,
AddFace,4,5,3,2,
AddFace,6,7,5,4,
AddFace,8,9,7,6,
AddFace,10,11,9,8,
AddFace,12,13,11,10,
AddFace,14,15,13,12,
AddFace,16,17,15,14,
AddFace,18,19,17,16,
AddFace,20,21,19,18,
GenerateNormals,
LoadTexture,railtop.png
SetTextureCoordinates,0,0,1.0000,
SetTextureCoordinates,1,1,1.0000,
SetTextureCoordinates,2,0,0.9000,
SetTextureCoordinates,3,1,0.9000,
SetTextureCoordinates,4,0,0.8000,
SetTextureCoordinates,5,1,0.8000,
